mouse,choice,delay,location,opto,rt,sessid
OLI-M-0116,1,0,10,1,0.1703,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1785,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,14,1,0.1856,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,21,1,0.1566,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,19,1,0.177,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1593,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1713,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,12,1,0.1593,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1832,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.159,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,4,1,0.1665,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,11,1,0.1906,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,3,1,0.177300000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.156699999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,6,1,0.163200000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1898,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1659,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,9,1,0.1487,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.139599999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,8,1,0.1436,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1774,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,20,1,0.19,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1591,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1463,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1607,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,18,1,0.148100000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,7,1,0.1471,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.172300000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,4,1,0.162999999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,13,1,0.1478,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1325,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.15,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,20,1,0.189699999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.153,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,9,1,0.1874,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,14,1,0.1393,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1723,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.156400000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,5,1,0.1763,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,17,1,0.1612,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,15,1,0.1486,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,10,1,0.1469,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,11,1,0.1612,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,19,1,0.1567,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,21,1,0.1541,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1733,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1607,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,12,1,0.1705,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1648,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.165699999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1757,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1492,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,3,1,0.1775,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.191199999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,2,1,0.1606,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,1,1,0.1472,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.181099999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,8,1,0.1548,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,16,1,0.159400000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,6,1,0.155099999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,18,1,0.1947,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,8,1,0.168700000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,21,1,0.1561,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,4,1,0.3318,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.171,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,5,1,0.178099999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,13,1,0.178999999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,11,1,0.1813,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1682,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1743,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,12,1,0.1795,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,18,1,0.1607,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1488,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,16,1,0.1494,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,7,1,0.1702,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1687,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1658,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1559,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1591,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1558,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1618,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1636,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1729,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,1,1,0.1568,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,2,1,0.1925,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,15,1,0.1518,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,17,1,0.186599999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1688,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1798,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1746,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,10,1,0.1891,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.201,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,20,1,0.192699999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.151,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,9,1,0.1959,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,6,1,0.21,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,19,1,0.196099999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1875,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,3,1,0.16,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,14,1,0.1703,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1593,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,5,1,0.1682,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1508,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.153500000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.163200000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,7,1,0.1629,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1654,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.182400000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,16,1,0.182900000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1757,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.162900000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,3,1,0.171800000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,20,1,0.1899,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.152900000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.146299999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.159199999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.145799999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,14,1,0.148500000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1629,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,10,1,0.145,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,17,1,0.1538,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,11,1,0.1628,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1832,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1781,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,8,1,0.176399999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1648,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,12,1,0.1602,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1691,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1647,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,21,1,0.1491,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,18,1,0.186500000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,1,1,0.165,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1915,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1677,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1699,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1788,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1759,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1714,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1433,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,9,1,0.192000000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1719,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1598,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1585,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,6,1,0.158500000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1631,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1534,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,2,1,0.1821,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,13,1,0.1509,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,4,1,0.1793,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.177,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.2033,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,15,1,0.1535,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,19,1,0.1587,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1594,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,13,1,0.1398,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1808,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1608,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1635,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1641,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,6,1,0.1538,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,5,1,0.166599999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.198399999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.169999999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,14,1,0.167399999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1575,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1536,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,16,1,0.1758,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,15,1,0.1458,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,4,1,0.1509,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,2,1,0.1836,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,17,1,0.207100000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,12,1,0.165699999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.187199999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,1,1,0.2009,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,18,1,0.1781,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,21,1,0.210599999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.164599999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,10,1,0.1929,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,3,1,0.2113,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.172,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.178800000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,19,1,0.1776,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1841,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,9,1,0.176,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.169499999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,11,1,0.1527,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,20,1,0.1753,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1724,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.167200000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,8,1,0.158500000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.147599999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,7,1,0.1632,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.174,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.164899999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,1,1,0.145599999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,19,1,0.1573,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.185999999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,12,1,0.1652,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1678,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1668,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,14,1,0.1653,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1589,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,6,1,0.1847,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.152000000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.2135,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1618,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.178,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,17,1,0.186700000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1646,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,8,1,0.1681,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1795,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,3,1,0.1825,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1832,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,5,1,0.1515,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.2166,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1773,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1938,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1818,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1764,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1569,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.233,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,15,1,0.1822,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.2102,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,20,1,0.1991,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,18,1,0.162400000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,7,1,0.1863,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1733,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,9,1,0.1495,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,4,1,0.1961,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,16,1,0.1807,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,11,1,0.1816,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,13,1,0.1441,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,10,1,0.1567,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1944,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,21,1,0.203,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1637,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,2,1,0.1985,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,18,1,0.1617,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,14,1,0.162900000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.2003,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,6,1,0.169,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,15,1,0.1621,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.167000000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.4368,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,4,1,0.1652,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,1,1,0.196899999999999,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1799,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,5,1,0.1678,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1452,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1683,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.141800000000001,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1914,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,20,1,0.1671,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,17,1,0.1831,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.206,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.2278,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,16,1,0.1596,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1557,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1492,05-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,11,1,0.1627,05-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1679,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.172499999999999,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,20,1,0.1585,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1433,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,19,1,0.1531,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,5,1,0.1577,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1469,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,14,1,0.1445,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,6,1,0.139,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1274,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1539,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,16,1,0.1702,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1682,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,2,1,0.1588,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,3,1,0.1695,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,1,1,0.1511,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,18,1,0.1471,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1417,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,9,1,0.1482,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,4,1,0.1356,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,13,1,0.1448,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,12,1,0.1951,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,8,1,0.1491,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,15,1,0.1699,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,11,1,0.1778,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,10,1,0.1662,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1915,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1565,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1879,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,17,1,0.1494,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1592,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,7,1,0.171,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.2015,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.161899999999999,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1551,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.159,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,21,1,0.191500000000001,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,9,1,0.1543,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1664,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1349,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1885,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,1,1,0.159,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,18,1,0.1865,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,3,1,0.1713,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1535,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1946,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,14,1,0.180200000000001,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1649,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,2,1,0.1588,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.188700000000001,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1676,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,4,1,0.1777,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,11,1,0.161699999999999,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,0,10,1,0.153099999999999,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1579,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1597,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.158,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,1,8,1,0.1301,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,6,1,0.1586,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,NaN,NaN,0,0.1832,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.175,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1477,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,20,1,0.1579,08-Dec-2025_OLI-M-0116
OLI-M-0116,0,1,13,1,0.1575,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,0,21,1,0.3533,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.117900000000001,08-Dec-2025_OLI-M-0116
OLI-M-0116,1,NaN,NaN,0,0.1183,08-Dec-2025_OLI-M-0116
